IDSong,F0010,F0011,F0013,F0021,F0109,F0110,F0113,F0116,F0121,F0133,F0136,F0151,F0155,F0246,F0247,F0251,F0328,F0404,F0406,F0407,F0437,F0438,F0466,F0469,F0507,F0525,F0526,F0529,F0753,F0770,F0772,F0776,F0778,F0782,F0891,F0897,F0899,F0905,F0909,F0911,F0917,F0923,F0927,F0945,F0946,F0958,F1053,F1059,F1065,F1071,F1077,F1089,F1090,F1096,F1101,F1151,F1152,F1166,F1194,F1419,F1441,F1455,F1469,F1475,F1483,F1486,F1489,F1497,F1537,F1550,F1574,ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Extent (Std),ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Length (Std),ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Slope (Std),ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Direction (Up),ORIGINAL-TEXTURE-Musical Layers (Mean),ORIGINAL-TEXTURE-Musical Layers (Max),ORIGINAL-TEXTURE-Musical Layers (Std),ORIGINAL-TEXTURE-ML1-Monophonic Texture (Percentage),ORIGINAL-TEXTURE-State Transitions ML1 -> ML0 (Per Sec),ORIGINAL-TEXTURE-State Transitions ML1 -> ML2 (Per Sec),ORIGINAL-TEXTURE-State Transitions ML2 -> ML3 (Per Sec),ORIGINAL-EXPRESSIVE_TECHNIQUES-ART-Other Notes Duration (Mean),ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Mean),ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Max),ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Min),ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Higher Notes Coverage (C4+),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Rate (Std),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Rate (Kurtosis),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Extent (Std),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Extent (Kurtosis),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Length (Kurtosis),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Length (Skewness),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Min),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Std),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Kurtosis),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Higher Notes Coverage (C4+),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato to Non Vibrato Notes Ratio,ORIGINAL-VAT-Probability of Creaky Voice (Skewness),VOICE-TEXTURE-State Transitions ML0 -> ML1 (Per Sec),Quadrant,Energy,Valence,Accouticness,Instrumentalness,Key,Speechiness,Loudness,Liveness,Mode,Tempo,Time_signature,Danceability
MT0012794033,107.22,2.4904,999.92,2.8092,0.13247,0.59531,0.1049,0.82237,597.35,0.745,4.3105,0.058724,0.65592,0.4264,0.048884,0.24297,0.69696,0.084903,2.7058,1.5038,5.2807,0.99229,0.063206,0.43823,0.1076,5.6004,1.7363,9.3699,0.15135,0.28438,0.063721,0.47783,0.063867,0.59081,0.52129,0.48558,0.070423,0.17202,0.45552,0.17453,0.42876,0.49987,0.38841,0.39748,0.1759,0.16345,3.4246,4.0418,4.6506,4.7021,5.2294,5.9436,2.9588,2.387,6.2817,15.516,14.731,360500,4.2799,0.17552,-0.18101,0.04543,-0.9912,0.082612,1.1731,1.6477,0.20872,1.4735,0.0026591,0.25977,-0.98243,137.47,0.048264,2100,0.75,2.9398,7,1.3899,0.14556,0.23279,0.96442,1.563,0.40908,4442.7,4991.7,3651.6,0.17084,1.2105,1.3029,19.297,2.4159,1.6522,0.64276,3803.4,1024,1.5237,0.35977,0.20833,-0.18892,0.93159,Q4,0.459,-0.048,0.364,7.68E-06,9,0.038,-9.515,0.0808,1,200.569,4,0.294
MT0012798988,212.71,2.2917,1880,2.728,0.11995,0.40429,0.14257,0.88824,543.64,0.60969,3.494,0.044537,0.64153,0.40447,0.057945,0.20804,0.65642,0.11274,4.0919,1.3421,5.3085,0.96029,0.06173,0.3397,0.14627,4.8946,1.5892,9.487,0.16378,0.28567,0.04976,0.42595,0.046851,0.61911,0.46877,0.45092,0.1321,-0.011348,0.42288,0.24995,0.16134,0.32499,0.39213,0.36435,0.17506,0.1764,3.5177,3.6886,4.5526,4.7186,4.6519,5.6796,2.4351,2.4226,6.4244,6.9221,16.383,592780,3.4688,0.2059,-0.029085,-0.10497,-0.69965,0.087783,2.0185,1.1679,0.15867,1.1353,0.0034587,0.26652,-0.64509,179.09,0.050295,1221.8,0.33333,2.2196,6,1.2028,0.28416,0.73661,1.9085,2.2768,0.31347,4786.7,5223.9,4165.7,0.27485,0.85517,2.1973,17.221,2.8419,2.6618,0.97259,4320.1,381.97,4.1819,0.72976,0.21569,-0.032417,1.8752,Q1,0.896,0.818,0.775,0.806,5,0.0769,-7.614,0.109,0,136.937,4,0.789
MT0012846850,219.31,3.777,2275.8,3.0984,0.11826,0.29224,0.093758,1.1494,389.58,0.66488,4.4943,0.044976,0.62574,0.41866,0.051315,0.19956,0.73069,0.084644,3.9149,1.2485,5.4547,0.94675,0.062569,0.37778,0.11509,5.2275,1.4934,9.5485,0.15743,0.29794,0.054285,0.39846,0.047189,0.58312,0.50967,0.48427,0.010472,0.094672,0.45589,0.0029136,-0.018206,0.20843,0.38176,0.3878,0.17369,0.17934,3.3738,3.6372,4.377,4.9538,4.31,5.5052,2.3172,2.3383,7.3218,4.6104,17.916,439580,3.4096,0.15513,-0.14695,-0.32034,-1.1861,0.095892,1.5205,1.4742,0.18641,1.1063,0.0026065,0.3014,-0.6173,108.23,0.042931,991.15,0.55556,1.448,5,0.9173,0.46122,1.6741,2.2768,1.1384,0.20821,4866,5845.7,4074.9,0.39516,1.008,1.4338,18.269,1.9911,1.4931,0.51675,4475.1,210.07,1.6108,0.19708,0.16279,-0.035702,1.9421,Q1,0.184,0.92,0.695,0,2,0.037,-27.409,0.181,1,99.816,4,0.558
MT0012855159,97.937,0.53823,592.78,4.3181,0.11574,-0.26607,0.26229,1.3729,459.58,0.30448,1.9455,0.039001,0.69047,0.44176,0.059539,0.15961,0.48188,0.11948,2.3041,0.7361,4.6301,0.56603,0.05457,0.13391,0.26969,1.4916,0.93167,4.5024,0.15927,0.39794,0.023226,0.60038,0.031101,0.70833,0.60266,0.55709,-0.35341,-0.25695,0.49944,-0.2077,-0.028755,-0.13827,0.48906,0.52117,0.14364,0.13115,3.2904,3.2868,3.5837,3.742,4.3434,4.3099,1.6801,1.743,4.8819,14.045,29.398,1942100,1.6277,0.17102,-1.0771,-0.29899,-1.2436,0.12826,2.4019,1.0912,0.11256,0.67787,0.01437,0.17644,-1.3101,0,0,0,1,1.2099,4,0.87703,0.45541,0.67082,1.5429,0.70436,0.46053,5977.3,7554.8,4594.4,0.52255,0,0,0,0,0,0,4018.1,0,0,0,0.052632,-0.74811,0.97315,Q2,0.814,-0.676,0.00175,0.281,8,0.35,-15.095,0.104,1,143.722,4,0.297
MT0012862507,124.62,2.1421,1265.8,3.3679,0.079769,0.29364,0.13088,1.2435,302.78,0.54182,3.9441,0.038335,0.66027,0.41969,0.052103,0.27029,0.8049,0.053213,2.7351,1.1911,5.1052,0.77979,0.060413,0.3416,0.10781,6.0566,1.2729,9.4089,0.15627,0.33624,0.036007,0.41916,0.053527,0.56289,0.55978,0.49842,0.060576,-0.035546,0.46553,0.097743,0.32588,0.28652,0.36426,0.3277,0.1811,0.17119,3.5056,4.0705,4.3585,4.7941,5.641,6.7383,3.2741,2.4278,6.8731,6.2771,15.833,355300,3.25,0.12429,-0.83252,-0.39563,-1.9686,0.095936,0.99379,1.506,0.19196,0.86384,0.0018702,0.29641,-1.1367,70.466,0.036208,631.05,0.71429,2.9343,7,1.1274,0.07036,0.16741,0.9375,2.2768,0.42786,4561.7,5611,4000.3,0.10013,1.173,1.6854,14.812,1.8514,1.8148,0.032343,3307.7,1075.9,1.9848,0.36226,0.13462,-1.2283,1.3394,Q4,0.0788,-0.296,0.946,0.00135,0,0.0395,-17.521,0.104,1,86.06,4,0.509
MT0012888230,210.06,4.5543,2389.7,1.9334,0.13536,0.60571,0.077439,1.8788,440.45,0.88581,5.2465,0.069063,0.48601,0.40566,0.059414,0.19494,0.86361,0.12352,4.3994,1.5376,5.6762,1.3874,0.12981,0.44012,0.1561,5.6459,2.0232,11.976,0.15627,0.29155,0.049779,0.41905,0.042923,0.55185,0.54158,0.32661,0.54438,0.32151,0.33054,0.62097,0.77121,1.0483,0.23689,0.20693,0.1923,0.20899,4.1969,4.3999,5.1985,5.9792,6.0799,8.3395,3.161,3.7252,9.6768,-1.6258,1.2929,423990,2.5136,0.17112,0.22105,0.054841,-0.31305,0.068317,1.3359,1.2284,0.19895,2.1273,4.66E-05,0.39833,-0.52381,144.73,0.057046,743.6,0.5,3.2369,8,1.2343,0.061965,0.27458,0.89239,1.6132,0.56526,5615.5,6279.8,5278.3,0.24198,0.69747,2.6912,13.753,3.5415,3.4599,0.84224,4786.7,491.41,2.3712,0.6487,0.4717,-1.1288,1.4076,Q4,0.266,-0.746,0.401,0.00128,5,0.0311,-16.351,0.202,1,112.86,4,0.364
MT0012893353,127.47,1.0923,1072.7,1.0347,0.12339,0.86713,0.057355,2.6695,335.34,0.92311,5.3526,0.046773,0.57113,0.26033,0.072248,0.13761,0.8558,0.06823,2.9446,1.1597,5.6791,1.3418,0.068677,0.61822,0.11459,6.6407,1.7005,11.154,0.13601,0.24966,0.09445,0.34042,0.044126,0.6003,0.32107,0.34405,0.62992,0.34591,0.33414,0.80231,1.0437,0.86122,0.30125,0.2425,0.16946,0.16945,3.702,4.5439,5.6343,5.1435,6.3141,7.1448,3.0156,3.3444,8.9483,-3.0342,1.6641,260060,2.9389,0.14262,0.4949,0.75041,0.24921,0.070112,2.5513,1.7376,0.25159,3.2777,0.00076661,0.37412,-0.50183,150.25,0.13396,902.21,0.75,2.1839,6,1.1585,0.31192,0.17734,0.88669,0.88669,0.80772,4461.9,5560.7,3391.4,0.07344,0.88239,2.2636,16.566,2.1875,2.7339,0.81781,3924,507.41,2.9182,0.19432,0.37143,0.51352,0.78058,Q4,0.109,-0.238,0.897,0,4,0.0288,-16.935,0.196,1,95.222,3,0.624
MT0012941049,112.16,0.97027,837.43,1.6822,0.062473,0.24684,0.11394,1.9766,295.44,0.47591,3.6968,0.03584,0.64618,0.42217,0.032252,0.32333,0.604,0.04677,2.44,0.93676,4.7114,0.69754,0.063493,0.35476,0.089748,5.9029,1.0133,8.597,0.17004,0.29848,0.0587,0.40896,0.061568,0.57086,0.53903,0.51458,-0.061399,-0.088234,0.39571,0.44751,0.90996,0.74034,0.32843,0.15648,0.13961,0.14373,3.4751,3.7954,5.1939,5.6169,5.6497,9.8271,3.6586,3.1924,8.1889,14.994,14.88,364780,4.6365,0.10869,-1.7459,-1.0899,-2.5481,0.08139,0.82644,0.99748,0.15382,0.87227,0.00055626,0.39101,-1.3603,83.44,0.020524,1993.5,0.5,4.7891,8,1.3038,0.00369,0.033456,0.066912,0.56875,0.43864,3826.8,4990.3,3106.9,0.044886,0.96988,1.716,12.018,1.8776,3.2687,0.69638,4309.7,1095.6,1.8927,0.33375,0.125,0.27658,0.40161,Q4,0.595,-0.859,0.0761,0.631,9,0.0413,-10.507,0.0764,0,115.907,4,0.352
MT0013080259,106.44,1.2223,978.23,2.1217,0.096302,0.61575,0.076954,2.0178,303.55,0.55758,4.5109,0.049341,0.59472,0.3254,0.060489,0.20358,0.77625,0.050197,2.6724,0.91392,5.227,1.0069,0.065976,0.38432,0.083758,6.3786,1.186,9.8591,0.15082,0.2741,0.050105,0.40931,0.042649,0.60312,0.44241,0.41824,0.31666,0.29048,0.43636,0.25941,0.010351,0.24559,0.38804,0.36234,0.17832,0.14454,3.5951,3.6597,4.3815,4.6545,4.8988,6.2663,2.9058,2.6664,5.7892,6.2592,16.802,172300,5.7529,0.11779,0.039919,0.50174,-0.35971,0.075775,1.5882,2.54,0.29868,2.2984,0.0063431,0.3386,-0.78031,128.77,0.097123,1331.9,0.53846,2.4682,6,1.1073,0.17823,0.10045,1.3728,1.7746,0.60178,4449.6,5171.8,4007.4,0.089216,0.81274,1.859,12.77,2.0134,1.473,0.41227,3943.3,469.63,1.5451,0.21971,0.2093,0.17831,0.73667,Q3,0.531,0.006,0.394,1.53E-05,9,0.0424,-11.252,0.266,1,66.936,4,0.245
MT0013095380,159.46,5.3946,2033.6,1.1705,0.1273,0.9874,0.087575,2.7242,864.29,0.83669,4.998,0.065506,0.59398,0.42864,0.044443,0.30242,0.72534,0.15257,3.2982,1.3225,5.0518,0.84248,0.09674,0.34297,0.1024,6.3735,1.4365,10.695,0.14721,0.30159,0.062471,0.43088,0.060903,0.63827,0.46917,0.44866,0.17817,-0.0054343,0.41148,0.4168,0.3749,0.039225,0.41155,0.37842,0.17635,0.17923,3.7013,3.9396,3.7794,4.2865,4.5902,5.7992,2.5753,3.6807,7.0957,24.3,22.605,579530,8.8312,0.22606,-0.27863,-0.58131,-0.60194,0.079193,0.93225,1.9369,0.278,2.598,0.0036173,0.29616,-0.89828,76.222,0.12838,1174.3,0.76923,2.8847,7,1.1519,0.080116,0.19954,0.86465,1.563,0.39612,4498.8,5000.5,3383.6,0.093159,0.92211,1.4752,21.783,2.1426,1.4654,-0.4274,2401.2,858.5,5.2201,0.4125,0.20833,-0.10939,1.231,Q4,0.669,-0.446,0.0528,0.0885,7,0.0282,-9.018,0.168,1,80.995,4,0.553
MT0013166908,132.97,1.0527,988.41,2.1216,0.10421,0.29343,0.12182,1.2511,365.75,0.60314,3.6283,0.048466,0.59616,0.36793,0.059877,0.1481,0.75288,0.061439,2.6731,0.95714,5.2232,1.208,0.056919,0.32585,0.11778,5.1507,1.4508,8.6097,0.16711,0.30456,0.051991,0.41582,0.044882,0.55389,0.45677,0.4344,0.1303,-0.12432,0.4209,0.15519,0.58953,0.51314,0.33104,0.28193,0.1713,0.18076,3.6554,4.2988,5.0225,5.1286,5.546,7.1368,3.092,3.0607,7.6615,4.84,12.799,394640,3.5754,0.14492,-0.62539,-0.38053,-0.74059,0.081014,1.2019,1.6551,0.22393,1.8247,0.0027683,0.28639,-1.0478,105.86,0.088088,1415.1,0.6,2.9402,7,1.2036,0.098539,0.20411,0.9525,2.007,0.59598,5300.6,7119.3,4075.9,0.23644,0.82609,2.2333,24.757,2.5714,3.3437,1.3054,4430.7,706.74,3.3849,0.52739,0.21569,-0.55475,1.1571,Q3,0.403,0.416,0.663,0.0214,4,0.0382,-11.889,0.334,1,122.014,4,0.316
MT0013173557,146.64,2.6777,1707.7,1.2124,0.13655,-0.24981,0.10503,1.7368,515.84,0.64108,3.9351,0.066109,0.56145,0.36792,0.064529,0.21252,0.72987,0.096387,3.4405,1.1753,5.9955,1.0464,0.068827,0.45164,0.15973,3.568,1.5855,7.8186,0.15403,0.30909,0.050935,0.42295,0.054158,0.6145,0.44005,0.39185,0.33249,0.25488,0.37948,0.28172,0.22275,0.15229,0.38746,0.34659,0.16706,0.17306,3.8819,3.8317,4.1466,4.6807,4.8774,5.7805,2.1164,2.4585,6.8108,5.8608,18.642,733840,2.9796,0.1874,0.19203,-0.046953,-0.74094,0.092663,2.3139,1.7315,0.2159,1.7394,1.44E-05,0.3389,-0.33377,219.08,0.11429,2279.9,0.66667,1.8488,5,0.82396,0.33081,0.3683,2.1429,1.2723,0.46988,5064.2,5467.6,4288.3,0.33147,1.0989,1.7635,24.531,2.0045,7.4346,2.456,4216.6,486.66,1.468,0.52047,0.17544,-0.12343,1.105,Q3,0.385,-0.132,0.64,0.000161,0,0.0287,-10.74,0.116,1,80.391,4,0.563
MT0013176970,113.34,1.7432,1017,1.0367,0.099293,2.4643,0.092969,2.5109,545.46,0.63402,4.3067,0.049852,0.62014,0.31381,0.072489,0.16523,0.81469,0.062904,2.8927,1.0879,5.8594,0.87472,0.083702,0.62447,0.078272,7.3367,1.2787,10.131,0.15282,0.28562,0.056417,0.41149,0.05994,0.58602,0.45107,0.34322,0.75209,0.30792,0.33918,0.64377,0.39521,0.44766,0.34007,0.37474,0.16702,0.18313,3.786,3.7178,4.3442,5.0192,5.383,5.9822,2.619,3.0735,6.3296,13.46,9.9961,136420,7.9689,0.15904,0.89983,1.1452,-0.45121,0.069623,1.6373,1.183,0.209,2.8817,0.00024492,0.30337,-0.26986,186.72,0.10434,1003.1,0.69231,3.4046,8,1.4213,0.10444,0.16628,0.59861,1.2637,0.54608,4180.9,5246.2,3504.6,0.0090751,0.80966,3.5561,15.75,2.1697,4.5867,1.5315,3516.7,592.28,4.3592,0.027607,0.275,0.17032,0.99814,Q4,0.202,-0.134,0.618,0.000171,2,0.0325,-16.782,0.102,1,134.012,4,0.417
MT0013219857,136.58,1.1256,1083.1,1.0165,0.14365,0.5439,0.084583,2.2967,460.24,0.61893,4.0698,0.04301,0.56812,0.33186,0.089968,0.12299,0.83088,0.079185,3.3651,1.2716,6.0439,1.2181,0.066202,0.504,0.1329,4.9821,1.7448,10.03,0.17074,0.26355,0.06786,0.41021,0.050307,0.57103,0.41076,0.38842,0.31815,0.29466,0.33782,0.46457,0.60719,0.75478,0.24934,0.24098,0.19318,0.17768,3.9297,4.3509,5.0757,5.6559,6.3149,7.1539,3.1095,4.3517,6.9638,0.11279,8.8941,426120,3.5987,0.20693,0.5622,0.012835,-0.26219,0.087326,1.546,1.2867,0.25034,3.1891,0.00099803,0.31171,-0.11786,84.418,0.11495,571.89,0.93333,2.0784,5,1.1204,0.34539,0.4043,1.2803,1.9541,0.41837,5172.1,6240.3,4223.7,0.3252,1.1295,1.4906,28.162,3.3999,3.9463,1.2471,3898.5,856.96,1.9395,0.42391,0.28261,0.088895,0.84255,Q3,0.0234,-0.01,0.996,0.761,3,0.0437,-34.816,0.508,1,180.977,4,0.292
MT0013235939,167.29,2.0098,1283.5,2.3496,0.16315,-0.24122,0.16543,0.70507,675.18,0.46748,3.1174,0.045069,0.68758,0.33784,0.081233,0.15569,0.9209,0.10553,3.6923,1.2849,5.223,1.3665,0.070674,0.33083,0.26136,2.7277,1.8982,7.4922,0.2297,0.33202,0.070008,0.4734,0.050275,0.61686,0.46363,0.36274,0.53227,0.58142,0.30902,0.6826,0.58713,0.52697,0.30626,0.26929,0.17325,0.18033,4.1457,4.28,4.7291,5.1952,5.8205,7.0968,2.6968,3.136,8.5918,14.72,11.017,1007900,1.3561,0.22602,-0.089887,0.046202,-0.94146,0.11069,2.7335,0.89378,0.13376,0.84477,0.0013352,0.24681,-0.47151,33.519,0.069323,1052.1,0.44444,1.3247,4,0.64905,0.60182,1.1015,2.2363,0.50068,0.44626,5614.3,6734.1,4791.1,0.29905,1.085,1.7814,20.736,2.2094,2.843,0.8285,4914,294.59,2.7513,0.67771,0.28571,-1.243,1.769,Q1,0.829,0.582,0.147,0.0155,5,0.0725,-6.954,0.0872,1,123.796,4,0.886
MT0013280170,180.04,1.5204,1615.6,0.78275,0.10245,1.0664,0.062817,3.1807,308.2,0.93379,5.4192,0.058744,0.54694,0.27801,0.071158,0.16187,0.68504,0.05047,4.2456,1.3492,7.0567,0.99682,0.068865,0.56512,0.058353,7.2695,1.5337,12.941,0.1204,0.27385,0.065235,0.32984,0.048484,0.52268,0.44733,0.43433,0.1329,0.06413,0.45979,0.11583,0.047539,0.043891,0.42777,0.42894,0.15854,0.14576,3.3614,3.5626,3.9958,4.5257,4.4562,5.4107,2.278,2.8192,6.1156,-10.372,-7.6101,95586,5.9621,0.13753,1.4652,0.81709,-0.14407,0.079759,3.7465,2.6108,0.52382,6.2831,0.0026913,0.34686,0.86531,154.54,0.074606,1588.7,0.83333,1.2287,5,0.90356,0.54086,1.238,1.7333,0.60134,0.31822,4385.1,5237.5,3758.8,0.014137,0.79893,1.4704,9.2972,2.5125,1.7043,-0.13662,4258.6,167.83,2.3397,0,0.24242,0.25477,0.99066,Q4,0.078,0.524,0.867,0,6,0.0909,-17.635,0.104,1,82.984,4,0.729
MT0013350034,232.9,2.4892,2198.2,2.5596,0.095703,2.4461,0.029385,1.8432,407.72,1.2281,6.9084,0.06284,0.4518,0.34572,0.062849,0.17845,0.77632,0.078605,4.5923,1.7569,5.9226,1.2781,0.10587,0.48245,0.065089,8.254,1.9935,12.717,0.1221,0.2354,0.069939,0.3259,0.068593,0.48782,0.45802,0.42976,0.19222,0.22793,0.44993,0.094574,0.075682,0.22576,0.39435,0.4078,0.20079,0.19212,3.4028,3.5661,4.5498,4.9986,4.4858,5.792,2.9105,3.0238,6.1106,-1.3687,4.832,61341,5.8312,0.16548,0.41575,0.56851,-0.69628,0.074316,1.9106,2.6468,0.35951,2.2274,0.0023262,0.31683,-0.22581,83.427,0.047427,1383.3,0.44444,2.1458,7,1.224,0.2276,0.90402,2.0089,2.779,0.30718,4773.9,6221.3,3682.1,0.27445,0.79361,2.6515,16.633,2.2248,1.9714,0.43671,3485.5,477.02,1.6461,0.078014,0.2,0.12139,1.6408,Q1,0.208,0.418,0.967,0.336,0,0.238,-16.975,0.106,0,90.297,4,0.534
MT0013389935,221.96,2.553,2257,3.2048,0.16066,0.62843,0.074233,1.3575,877.45,0.71865,4.5312,0.067435,0.56004,0.4289,0.048823,0.25429,0.6782,0.25053,5.1453,1.9386,5.1827,0.77282,0.062185,0.54639,0.19315,4.1846,2.1232,10.325,0.1507,0.24462,0.081545,0.34747,0.066315,0.58396,0.51248,0.4762,0.067618,-0.047605,0.47393,-0.070094,-0.057814,0.01467,0.44687,0.39196,0.19132,0.18102,3.2961,3.4344,3.8453,4.227,4.1843,5.5403,2.529,2.736,5.7879,27.282,25.953,752540,5.5665,0.27332,-0.053913,0.012724,-0.82351,0.081845,7.0915,2.0407,0.23653,1.9415,0.0058935,0.25474,-0.63542,302.64,0.072016,2515.9,0.57143,1.4021,5,0.90662,0.36857,1.7777,2.6833,1.3752,0.24635,4722.8,5710.3,4135.5,0.13139,0.70327,4.0572,13.856,2.5333,4.6037,1.8002,4359.4,49.098,2.7456,0,0.17073,-0.504,2.7167,Q1,0.714,0.122,0.0637,0,2,0.243,-3.966,0.237,1,112.968,4,0.223
MT0013411556,158.33,3.4194,1674.5,2.0734,0.17153,0.64076,0.015438,0.95158,945.2,1.383,10.53,0.093297,0.49022,0.38347,0.071356,0.14149,0.89757,0.15052,3.8295,1.6263,8.0041,1.2586,0.11794,0.5944,0.13645,5.9401,2.0302,11.47,0.17061,0.20273,0.08086,0.30764,0.081877,0.58928,0.43484,0.44006,0.21692,0.40012,0.35732,0.54667,0.51682,0.3054,0.3661,0.41138,0.17459,0.1679,3.8752,4.0981,4.2777,4.9731,4.6778,5.2683,2.1803,2.5675,5.5132,19.741,17.335,314330,5.994,0.29889,-0.25145,0.31121,1.0469,0.084937,1.7276,2.5302,0.26949,1.1751,0.0015263,0.26803,-0.3375,190.13,0.13062,852.36,0.66667,2.4108,7,1.4844,0.26448,0.2993,1.0642,1.2637,0.82882,4509.1,5251.8,3251.7,0.21677,0.72835,2.5128,11.648,1.5138,5.8521,2.1527,5057,116.87,2.0348,0.87339,0.27586,-0.39221,0.96487,Q4,0.362,-0.15,0.812,2.52E-05,0,0.0323,-13.103,0.229,1,173.985,3,0.338
MT0013416300,115.9,1.1701,840.33,2.0881,0.17253,0.47988,0.1058,0.85098,564.25,0.78316,4.2772,0.048398,0.62775,0.35124,0.076405,0.17269,0.82686,0.073926,3.3019,1.1217,5.6359,1.4867,0.064896,0.44002,0.14614,5.2396,1.8149,9.506,0.1615,0.28549,0.086266,0.41713,0.057037,0.56058,0.4033,0.41574,0.21102,0.16769,0.36553,0.29134,0.26547,0.27903,0.37131,0.29551,0.21185,0.16467,3.8148,3.9282,4.5963,4.7701,4.856,6.6978,3.0794,4.2081,5.507,6.3215,13.939,423070,2.3234,0.20404,0.003528,0.39612,-0.58239,0.088828,0.93118,1.5923,0.24705,0.6756,0.004826,0.23938,-0.32609,138.59,0.055501,1949.2,0.375,1.6476,7,1.021,0.50612,0.50223,1.3058,0.70312,0.65555,4952.8,5311.5,4234.9,0.32326,0.56009,2.7913,16.685,3.8923,4.861,1.5446,4189.7,418.71,2.4916,0.66862,0.30769,-0.40367,0.80364,Q3,0.36,-0.35,0.957,0.00212,2,0.0387,-10.369,0.116,1,61.873,4,0.473
MT0013612461,186.34,4.3211,2261.2,3.7682,0.13404,-0.057961,0.1407,0.54513,764.56,0.51218,2.9089,0.064957,0.55036,0.44607,0.030771,0.33892,0.59634,0.2619,3.6359,1.269,4.5509,0.7198,0.06972,0.24516,0.2325,2.9607,1.4486,6.6429,0.16211,0.31822,0.057367,0.50951,0.062362,0.71522,0.52998,0.54116,-0.053617,-0.05345,0.48787,-0.01848,-0.16399,-0.037986,0.49124,0.4569,0.17065,0.15086,3.2791,3.4094,3.5953,3.9186,3.7299,4.5807,1.8732,1.8426,4.8143,36.085,35.99,1532200,4.5532,0.20863,-0.9379,-0.75698,-1.5049,0.11548,3.863,1.2554,0.13726,0.058708,0.0006267,0.30208,-1.0975,0,0,0,0,1.1468,5,0.81733,0.46941,1.5055,2.3419,0.5353,0.17784,5744,6838.4,4166.7,0.30646,0.60656,1.5,3.7898,1.5,1.5,0.47033,4174.4,363.58,1.5,0.32222,0.15,-0.93747,1.8072,Q2,0.21,-0.582,0.92,8.06E-05,1,0.0341,-15.231,0.138,1,78.696,4,0.319
MT0013633209,146.42,4.2996,2040.6,2.3823,0.096172,0.73019,0.12127,2.0547,465.76,0.55679,3.5399,0.045396,0.62781,0.43809,0.045161,0.25316,0.688,0.097498,2.6887,1.1996,5.2949,0.8604,0.086943,0.44046,0.09745,4.3575,1.4488,9.0349,0.14819,0.31261,0.050675,0.4425,0.054281,0.60291,0.49883,0.4369,0.15994,0.08754,0.43598,0.13781,0.030775,0.11897,0.46232,0.43792,0.14652,0.14456,3.5021,3.4967,3.8448,4.2156,4.3955,5.1478,2.152,1.8317,5.6267,11.223,23.643,415850,5.0056,0.16371,-0.89675,-0.50078,-1.5607,0.11432,1.1314,1.7355,0.23468,1.7617,0.0065987,0.25739,-0.99996,115.36,0.073234,1406.5,0.5,2.0753,5,1.0507,0.28492,0.48052,1.5445,1.6475,0.41748,4481.7,5520.7,3602.3,0.11048,1.2794,1.6237,24.577,1.4721,3.7481,1.5114,4409.9,716.24,2.1381,0.57584,0.11538,-0.58761,0.89261,Q1,0.76,0.072,0.00355,2.68E-06,2,0.0287,-6.701,0.123,0,149.924,4,0.636
MT0013673733,89.614,1.2766,728.56,1.6052,0.13118,0.62327,0.11517,1.0212,468.84,0.57066,3.7994,0.046568,0.62698,0.39067,0.052709,0.24446,0.84525,0.066607,2.7701,0.88917,6.2299,1.2458,0.068847,0.47455,0.13182,5.5159,1.4738,9.0248,0.16756,0.28232,0.054689,0.46772,0.048407,0.60726,0.52234,0.39563,0.45542,0.43049,0.45022,0.12545,0.60649,0.77398,0.32489,0.33116,0.15321,0.14175,3.4046,3.9242,4.8509,5.0892,5.1612,6.2053,2.3813,2.7807,8.6761,13.978,13.091,436410,3.8993,0.16203,-0.066809,0.12474,-0.92412,0.078284,1.5766,1.0346,0.16005,0.93871,1.56E-05,0.24055,-0.3024,58.347,0.11255,647.73,0.42857,3.5239,8,1.248,0.038224,0.066512,0.33256,0.99768,0.6966,4863.8,5507,3590.5,0.18466,1.023,2.2994,14.044,2.356,8.4624,2.5566,3602.7,535.67,1.6973,0.18803,0.30769,-0.032762,0.39925,Q4,0.377,-0.752,0.414,5.34E-05,7,0.0284,-8.112,0.104,1,77.849,3,0.405
